date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,rank_home,total_points_home,rank_away,total_points_away
2024-11-14,Lesotho,Central African Republic,1.0,0.0,African Cup of Nations qualification,Bloemfontein,South Africa,True,152.0,1033.0,129.0,1125.0
2024-11-14,Rwanda,Libya,0.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,126.0,1130.0,122.0,1149.0
2024-11-14,Benin,Nigeria,1.0,1.0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,95.0,1251.0,36.0,1503.0
2024-11-14,Equatorial Guinea,Algeria,0.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,88.0,1267.0,37.0,1497.0
2024-11-14,Niger,Sudan,4.0,0.0,African Cup of Nations qualification,Lomé,Togo,True,131.0,1115.0,110.0,1176.0
2024-11-14,Burundi,Malawi,0.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,139.0,1089.0,134.0,1111.0
2024-11-14,Paraguay,Argentina,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,55.0,1441.0,1.0,1884.0
2024-11-14,Burkina Faso,Senegal,0.0,1.0,African Cup of Nations qualification,Bamako,Mali,True,62.0,1400.0,20.0,1627.0
2024-11-14,Madagascar,Tunisia,2.0,3.0,African Cup of Nations qualification,Pretoria,South Africa,True,109.0,1180.0,47.0,1479.0
2024-11-15,Scotland,Croatia,1.0,0.0,UEFA Nations League,Glasgow,Scotland,False,51.0,1461.0,12.0,1701.0
2024-11-15,Denmark,Spain,1.0,2.0,UEFA Nations League,Copenhagen,Denmark,False,21.0,1617.0,3.0,1844.0
2024-11-15,Suriname,Canada,0.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False,136.0,1105.0,35.0,1507.0
2024-11-15,Cyprus,Lithuania,2.0,1.0,UEFA Nations League,Larnaca,Cyprus,False,127.0,1128.0,141.0,1082.0
2024-11-15,Romania,Kosovo,0.0,0.0,UEFA Nations League,Bucharest,Romania,False,43.0,1487.0,101.0,1218.0
2024-11-15,Northern Ireland,Belarus,2.0,0.0,UEFA Nations League,Belfast,Northern Ireland,False,71.0,1345.0,97.0,1231.0
2024-11-15,Puerto Rico,Aruba,5.0,1.0,CONCACAF Nations League,Mayagüez,Puerto Rico,False,153.0,1022.0,195.0,863.0
2024-11-15,San Marino,Gibraltar,1.0,1.0,UEFA Nations League,Serravalle,San Marino,False,210.0,737.0,197.0,848.0
2024-11-15,Barbados,Guyana,1.0,4.0,CONCACAF Nations League,Bridgetown,Barbados,False,173.0,955.0,161.0,1009.0
2024-11-15,Luxembourg,Bulgaria,0.0,1.0,UEFA Nations League,Luxembourg,Luxembourg,False,89.0,1262.0,84.0,1295.0
2024-11-15,Portugal,Poland,5.0,1.0,UEFA Nations League,Porto,Portugal,False,7.0,1753.0,31.0,1523.0
2024-11-15,Switzerland,Serbia,1.0,1.0,UEFA Nations League,Zürich,Switzerland,False,17.0,1631.0,33.0,1511.0
2024-11-15,Honduras,Mexico,2.0,0.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,77.0,1313.0,16.0,1641.0
2024-11-15,Eswatini,Guinea-Bissau,1.0,1.0,African Cup of Nations qualification,Mbombela,South Africa,True,160.0,1009.0,116.0,1166.0
2024-11-15,Peru,Chile,0.0,0.0,FIFA World Cup qualification,Lima,Peru,False,38.0,1494.0,53.0,1455.0
2024-11-15,Samoa,Tahiti,0.0,3.0,FIFA World Cup qualification,Hamilton,New Zealand,True,186.0,891.0,159.0,1010.0
2024-11-15,New Zealand,Vanuatu,8.0,1.0,FIFA World Cup qualification,Hamilton,New Zealand,False,91.0,1258.0,157.0,1016.0
2024-11-15,Indonesia,Japan,0.0,4.0,FIFA World Cup qualification,Jakarta,Indonesia,False,130.0,1119.0,15.0,1645.0
2024-11-15,Saint Lucia,Grenada,0.0,4.0,CONCACAF Nations League,Willemstad,Curaçao,True,164.0,998.0,175.0,947.0
2024-11-15,Gambia,Comoros,1.0,2.0,African Cup of Nations qualification,Berkane,Morocco,True,128.0,1126.0,108.0,1186.0
2024-11-15,Gabon,Morocco,1.0,5.0,African Cup of Nations qualification,Franceville,Gabon,False,85.0,1294.0,13.0,1682.0
2024-11-15,Zambia,Ivory Coast,1.0,0.0,African Cup of Nations qualification,Ndola,Zambia,False,94.0,1252.0,40.0,1494.0
2024-11-15,Russia,Brunei,2.0,1.0,Friendly,Krasnodar,Russia,False,34.0,1509.0,184.0,901.0
2024-11-15,Angola,Ghana,1.0,1.0,African Cup of Nations qualification,Talatona,Angola,False,82.0,1299.0,73.0,1339.0
2024-11-15,Mozambique,Mali,0.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,98.0,1229.0,54.0,1455.0
2024-11-15,Zimbabwe,Kenya,1.0,1.0,African Cup of Nations qualification,Polokwane,South Africa,True,117.0,1162.0,106.0,1195.0
2024-11-15,Uganda,South Africa,0.0,2.0,African Cup of Nations qualification,Kampala,Uganda,False,87.0,1270.0,60.0,1416.0
2024-11-15,Uruguay,Colombia,3.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,14.0,1680.0,10.0,1724.0
2024-11-15,Botswana,Mauritania,1.0,1.0,African Cup of Nations qualification,Francistown,Botswana,False,140.0,1088.0,114.0,1168.0
2024-11-15,Cape Verde,Egypt,1.0,1.0,African Cup of Nations qualification,Praia,Cape Verde,False,72.0,1341.0,30.0,1526.0
2024-11-16,Turkey,Wales,0.0,0.0,UEFA Nations League,Kayseri,Turkey,False,26.0,1548.0,29.0,1529.0
2024-11-16,Albania,Czech Republic,0.0,0.0,UEFA Nations League,Tirana,Albania,False,65.0,1379.0,45.0,1480.0
2024-11-16,Georgia,Ukraine,1.0,1.0,UEFA Nations League,Batumi,Georgia,False,67.0,1366.0,25.0,1552.0
2024-11-16,Dominican Republic,Dominica,6.0,1.0,CONCACAF Nations League,Santiago de los Caballeros,Dominican Republic,False,142.0,1072.0,183.0,904.0
2024-11-16,Netherlands,Hungary,4.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,8.0,1748.0,32.0,1519.0
2024-11-16,Azerbaijan,Estonia,0.0,0.0,UEFA Nations League,Gabala,Azerbaijan,False,118.0,1162.0,124.0,1146.0
2024-11-16,Guinea,DR Congo,1.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,78.0,1312.0,57.0,1431.0
2024-11-16,Montenegro,Iceland,0.0,2.0,UEFA Nations League,Nikšić,Montenegro,False,75.0,1323.0,70.0,1353.0
2024-11-16,Bermuda,Antigua and Barbuda,2.0,1.0,CONCACAF Nations League,Santiago de los Caballeros,Dominican Republic,True,167.0,987.0,156.0,1021.0
2024-11-16,Sweden,Slovakia,2.0,1.0,UEFA Nations League,Solna,Sweden,False,28.0,1530.0,41.0,1490.0
2024-11-16,Andorra,Moldova,0.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,170.0,978.0,150.0,1041.0
2024-11-16,Ethiopia,Tanzania,0.0,2.0,African Cup of Nations qualification,Kinshasa,DR Congo,True,148.0,1049.0,112.0,1174.0
2024-11-16,Germany,Bosnia and Herzegovina,7.0,0.0,UEFA Nations League,Freiburg,Germany,False,11.0,1704.0,74.0,1324.0
2024-11-16,Nepal,Afghanistan,2.0,0.0,Friendly,Dushanbe,Tajikistan,True,176.0,936.0,151.0,1034.0
2024-11-16,Sri Lanka,Yemen,1.0,0.0,Friendly,Al Khor,Qatar,True,203.0,829.0,154.0,1021.0
2024-11-16,Bangladesh,Maldives,2.0,1.0,Friendly,Dhaka,Bangladesh,False,185.0,897.0,163.0,1003.0
2024-11-17,North Macedonia,Faroe Islands,1.0,0.0,UEFA Nations League,Skopje,North Macedonia,False,69.0,1361.0,138.0,1092.0
2024-11-17,Israel,Belgium,1.0,0.0,UEFA Nations League,Budapest,Hungary,True,81.0,1304.0,6.0,1761.0
2024-11-17,England,Republic of Ireland,5.0,0.0,UEFA Nations League,London,England,False,4.0,1808.0,63.0,1396.0
2024-11-17,Finland,Greece,0.0,2.0,UEFA Nations League,Helsinki,Finland,False,66.0,1375.0,42.0,1487.0
2024-11-17,Norway,Kazakhstan,5.0,0.0,UEFA Nations League,Oslo,Norway,False,48.0,1474.0,107.0,1186.0
2024-11-17,Austria,Slovenia,1.0,1.0,UEFA Nations League,Vienna,Austria,False,23.0,1589.0,52.0,1460.0
2024-11-17,Papua New Guinea,Solomon Islands,1.0,2.0,FIFA World Cup qualification,Port Moresby,Papua New Guinea,False,171.0,972.0,147.0,1051.0
2024-11-17,Italy,France,1.0,3.0,UEFA Nations League,Milan,Italy,False,9.0,1729.0,2.0,1860.0
2024-11-17,El Salvador,Montserrat,1.0,0.0,CONCACAF Nations League,San Salvador,El Salvador,False,83.0,1298.0,180.0,924.0
2024-11-17,Thailand,Laos,1.0,1.0,Friendly,Pathum Thani,Thailand,False,96.0,1232.0,187.0,890.0
2024-11-17,Fiji,New Caledonia,1.0,1.0,FIFA World Cup qualification,Port Moresby,Papua New Guinea,True,146.0,1051.0,155.0,1021.0
2024-11-17,Algeria,Liberia,5.0,1.0,African Cup of Nations qualification,Tizi Ouzou,Algeria,False,37.0,1497.0,149.0,1049.0
2024-11-17,Togo,Equatorial Guinea,3.0,0.0,African Cup of Nations qualification,Lomé,Togo,False,123.0,1148.0,88.0,1267.0
2024-11-17,Latvia,Armenia,1.0,2.0,UEFA Nations League,Riga,Latvia,False,137.0,1094.0,99.0,1223.0
2024-11-18,Cuba,Saint Kitts and Nevis,4.0,0.0,CONCACAF Nations League,Santiago,Cuba,False,166.0,990.0,143.0,1069.0
2024-11-18,Serbia,Denmark,0.0,0.0,UEFA Nations League,Leskovac,Serbia,False,33.0,1511.0,21.0,1617.0
2024-11-18,Spain,Switzerland,3.0,2.0,UEFA Nations League,Santa Cruz de Tenerife,Spain,False,3.0,1844.0,17.0,1631.0
2024-11-18,Kosovo,Lithuania,1.0,0.0,UEFA Nations League,Pristina,Kosovo,False,101.0,1218.0,141.0,1082.0
2024-11-18,Romania,Cyprus,4.0,1.0,UEFA Nations League,Bucharest,Romania,False,43.0,1487.0,127.0,1128.0
2024-11-18,Poland,Scotland,1.0,2.0,UEFA Nations League,Warsaw,Poland,False,31.0,1523.0,51.0,1461.0
2024-11-18,Liechtenstein,San Marino,1.0,3.0,UEFA Nations League,Vaduz,Liechtenstein,False,200.0,834.0,210.0,737.0
2024-11-18,Saint Lucia,Curaçao,1.0,4.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,164.0,998.0,90.0,1261.0
2024-11-18,Luxembourg,Northern Ireland,2.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,89.0,1262.0,71.0,1345.0
2024-11-18,Puerto Rico,Haiti,0.0,3.0,CONCACAF Nations League,Mayagüez,Puerto Rico,False,153.0,1022.0,86.0,1284.0
2024-11-18,Bulgaria,Belarus,1.0,1.0,UEFA Nations League,Sofia,Bulgaria,False,84.0,1295.0,97.0,1231.0
2024-11-18,Croatia,Portugal,1.0,1.0,UEFA Nations League,Split,Croatia,False,12.0,1701.0,7.0,1753.0
2024-11-18,Central African Republic,Gabon,0.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,True,129.0,1125.0,85.0,1294.0
2024-11-18,Panama,Costa Rica,2.0,2.0,CONCACAF Nations League,Panama City,Panama,False,39.0,1494.0,50.0,1466.0
2024-11-18,India,Malaysia,1.0,1.0,Friendly,Hyderabad,India,False,125.0,1134.0,133.0,1114.0
2024-11-18,New Zealand,Samoa,8.0,0.0,FIFA World Cup qualification,Auckland,New Zealand,False,91.0,1258.0,186.0,891.0
2024-11-18,Tunisia,Gambia,0.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False,47.0,1479.0,128.0,1126.0
2024-11-18,Comoros,Madagascar,1.0,0.0,African Cup of Nations qualification,Al Hoceima,Morocco,True,108.0,1186.0,109.0,1180.0
2024-11-18,Morocco,Lesotho,7.0,0.0,African Cup of Nations qualification,Oujda,Morocco,False,13.0,1682.0,152.0,1033.0
2024-11-18,Tahiti,Vanuatu,2.0,0.0,FIFA World Cup qualification,Auckland,New Zealand,True,159.0,1010.0,157.0,1016.0
2024-11-18,Nigeria,Rwanda,1.0,2.0,African Cup of Nations qualification,Uyo,Nigeria,False,36.0,1503.0,126.0,1130.0
2024-11-18,Ghana,Niger,1.0,2.0,African Cup of Nations qualification,Accra,Ghana,False,73.0,1339.0,131.0,1115.0
2024-11-18,Sudan,Angola,0.0,0.0,African Cup of Nations qualification,Benghazi,Libya,True,110.0,1176.0,82.0,1299.0
2024-11-18,Malawi,Burkina Faso,3.0,0.0,African Cup of Nations qualification,Lilongwe,Malawi,False,134.0,1111.0,62.0,1400.0
2024-11-18,Libya,Benin,0.0,0.0,African Cup of Nations qualification,Tripoli,Libya,False,122.0,1149.0,95.0,1251.0
2024-11-18,United States,Jamaica,4.0,2.0,CONCACAF Nations League,Saint Louis,United States,False,18.0,1631.0,61.0,1405.0
2024-11-19,Dominican Republic,Bermuda,6.0,1.0,CONCACAF Nations League,Santiago de los Caballeros,Dominican Republic,False,142.0,1072.0,167.0,987.0
2024-11-19,Malta,Andorra,0.0,0.0,UEFA Nations League,Ta' Qali,Malta,False,169.0,980.0,170.0,978.0
2024-11-19,Sweden,Azerbaijan,6.0,0.0,UEFA Nations League,Solna,Sweden,False,28.0,1530.0,118.0,1162.0
2024-11-19,Slovakia,Estonia,1.0,0.0,UEFA Nations League,Trnava,Slovakia,False,41.0,1490.0,124.0,1146.0
2024-11-19,Wales,Iceland,4.0,1.0,UEFA Nations League,Cardiff,Wales,False,29.0,1529.0,70.0,1353.0
2024-11-19,Argentina,Peru,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1.0,1884.0,38.0,1494.0
2024-11-19,Albania,Ukraine,1.0,2.0,UEFA Nations League,Tirana,Albania,False,65.0,1379.0,25.0,1552.0
2024-11-19,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,32.0,1519.0,11.0,1704.0
2024-11-19,Montenegro,Turkey,3.0,1.0,UEFA Nations League,Podgorica,Montenegro,False,75.0,1323.0,26.0,1548.0
2024-11-19,Czech Republic,Georgia,2.0,1.0,UEFA Nations League,Olomouc,Czech Republic,False,45.0,1480.0,67.0,1366.0
2024-11-19,Myanmar,Lebanon,2.0,3.0,Friendly,Yangon,Myanmar,False,165.0,991.0,115.0,1167.0
2024-11-19,Canada,Suriname,3.0,0.0,CONCACAF Nations League,Toronto,Canada,False,35.0,1507.0,136.0,1105.0
2024-11-19,Mexico,Honduras,4.0,0.0,CONCACAF Nations League,Toluca,Mexico,False,16.0,1641.0,77.0,1313.0
2024-11-19,Gibraltar,Moldova,1.0,1.0,Friendly,Gibraltar,Gibraltar,False,197.0,848.0,150.0,1041.0
2024-11-19,Hong Kong,Mauritius,1.0,0.0,Friendly,Hong Kong,Hong Kong,False,158.0,1015.0,178.0,928.0
2024-11-19,Russia,Syria,4.0,0.0,Friendly,Volgograd,Russia,False,34.0,1509.0,93.0,1252.0
2024-11-19,Sri Lanka,Yemen,0.0,2.0,Friendly,Al Khor,Qatar,True,203.0,829.0,154.0,1021.0
2024-11-19,Tajikistan,Afghanistan,3.0,1.0,Friendly,Dushanbe,Tajikistan,False,105.0,1197.0,151.0,1034.0
2024-11-19,Bolivia,Paraguay,2.0,2.0,FIFA World Cup qualification,El Alto,Bolivia,False,79.0,1312.0,55.0,1441.0
2024-11-19,Bosnia and Herzegovina,Netherlands,1.0,1.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,74.0,1324.0,8.0,1748.0
2024-11-19,Guyana,Barbados,5.0,3.0,CONCACAF Nations League,Georgetown,Guyana,False,161.0,1009.0,173.0,955.0
2024-11-19,Colombia,Ecuador,0.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,10.0,1724.0,27.0,1536.0
2024-11-19,Oman,Iraq,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,80.0,1306.0,56.0,1434.0
2024-11-19,Chile,Venezuela,4.0,2.0,FIFA World Cup qualification,Santiago,Chile,False,53.0,1455.0,44.0,1482.0
2024-11-19,Indonesia,Saudi Arabia,2.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,130.0,1119.0,59.0,1423.0
2024-11-19,Bahrain,Australia,2.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,False,76.0,1314.0,24.0,1553.0
2024-11-19,Antigua and Barbuda,Dominica,0.0,0.0,CONCACAF Nations League,Santiago de los Caballeros,Dominican Republic,True,156.0,1021.0,183.0,904.0
2024-11-19,Palestine,South Korea,1.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,100.0,1218.0,22.0,1590.0
2024-11-19,United Arab Emirates,Qatar,5.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,68.0,1361.0,46.0,1479.0
2024-11-19,Kyrgyzstan,Iran,2.0,3.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,103.0,1207.0,19.0,1628.0
2024-11-19,North Korea,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Vientiane,Laos,True,111.0,1175.0,58.0,1429.0
2024-11-19,Egypt,Botswana,1.0,1.0,African Cup of Nations qualification,Cairo,Egypt,False,30.0,1526.0,140.0,1088.0
2024-11-19,Mauritania,Cape Verde,1.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,114.0,1168.0,72.0,1341.0
2024-11-19,Cameroon,Zimbabwe,2.0,1.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,49.0,1472.0,117.0,1162.0
2024-11-19,Kuwait,Jordan,1.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,135.0,1106.0,64.0,1381.0
2024-11-19,DR Congo,Ethiopia,1.0,2.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,57.0,1431.0,148.0,1049.0
2024-11-19,Sierra Leone,Zambia,0.0,2.0,African Cup of Nations qualification,Monrovia,Liberia,True,121.0,1150.0,94.0,1252.0
2024-11-19,Tanzania,Guinea,1.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,112.0,1174.0,78.0,1312.0
2024-11-19,Mali,Eswatini,6.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,54.0,1455.0,160.0,1009.0
2024-11-19,Guinea-Bissau,Mozambique,1.0,2.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,116.0,1166.0,98.0,1229.0
2024-11-19,Kenya,Namibia,0.0,0.0,African Cup of Nations qualification,Polokwane,South Africa,True,106.0,1195.0,113.0,1174.0
2024-11-19,South Africa,South Sudan,3.0,0.0,African Cup of Nations qualification,Cape Town,South Africa,False,60.0,1416.0,172.0,956.0
2024-11-19,Senegal,Burundi,2.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,20.0,1627.0,139.0,1089.0
2024-11-19,Brazil,Uruguay,1.0,1.0,FIFA World Cup qualification,Salvador,Brazil,False,5.0,1784.0,14.0,1680.0
2024-11-19,Ivory Coast,Chad,4.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,40.0,1494.0,177.0,933.0
2024-12-08,Hong Kong,Mongolia,3.0,0.0,EAFF Championship qualification,Hong Kong,Hong Kong,False,156.0,1025.0,187.0,884.0
2024-12-08,Cambodia,Malaysia,2.0,2.0,ASEAN Championship,Phnom Penh,Cambodia,False,180.0,921.0,132.0,1117.0
2024-12-08,Timor-Leste,Thailand,0.0,10.0,ASEAN Championship,Hanoi,Vietnam,True,196.0,851.0,97.0,1228.0
2024-12-09,Myanmar,Indonesia,0.0,1.0,ASEAN Championship,Yangon,Myanmar,False,167.0,986.0,125.0,1135.0
2024-12-09,Laos,Vietnam,1.0,4.0,ASEAN Championship,Vientiane,Laos,False,186.0,890.0,116.0,1161.0
2024-12-09,Solomon Islands,Vanuatu,4.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,False,148.0,1049.0,163.0,996.0
2024-12-11,Singapore,Cambodia,2.0,1.0,ASEAN Championship,Singapore,Singapore,False,161.0,1008.0,180.0,921.0
2024-12-11,Malaysia,Timor-Leste,3.0,2.0,ASEAN Championship,Kuala Lumpur,Malaysia,False,132.0,1117.0,196.0,851.0
2024-12-12,Philippines,Myanmar,1.0,1.0,ASEAN Championship,Manila,Philippines,False,149.0,1048.0,167.0,986.0
2024-12-12,Indonesia,Laos,3.0,3.0,ASEAN Championship,Surakarta,Indonesia,False,125.0,1135.0,186.0,890.0
2024-12-12,Fiji,Vanuatu,1.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,True,147.0,1049.0,163.0,996.0
2024-12-14,Macau,Guam,1.0,2.0,EAFF Championship qualification,Hong Kong,Hong Kong,True,193.0,872.0,203.0,822.0
2024-12-14,Timor-Leste,Singapore,0.0,3.0,ASEAN Championship,Hanoi,Vietnam,True,196.0,851.0,161.0,1008.0
2024-12-14,Thailand,Malaysia,1.0,0.0,ASEAN Championship,Bangkok,Thailand,False,97.0,1228.0,132.0,1117.0
2024-12-15,Laos,Philippines,1.0,1.0,ASEAN Championship,Vientiane,Laos,False,186.0,890.0,149.0,1048.0
2024-12-15,Vietnam,Indonesia,1.0,0.0,ASEAN Championship,Việt Trì,Vietnam,False,116.0,1161.0,125.0,1135.0
2024-12-15,Papua New Guinea,Fiji,1.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,True,172.0,963.0,147.0,1049.0
2024-12-17,Cambodia,Timor-Leste,2.0,1.0,ASEAN Championship,Phnom Penh,Cambodia,False,180.0,921.0,196.0,851.0
2024-12-17,Singapore,Thailand,2.0,4.0,ASEAN Championship,Singapore,Singapore,False,161.0,1008.0,97.0,1228.0
2024-12-17,Hong Kong,Guam,5.0,0.0,EAFF Championship qualification,Hong Kong,Hong Kong,False,156.0,1025.0,203.0,822.0
2024-12-18,Myanmar,Laos,3.0,2.0,ASEAN Championship,Yangon,Myanmar,False,167.0,986.0,186.0,890.0
2024-12-18,Philippines,Vietnam,1.0,1.0,ASEAN Championship,Manila,Philippines,False,149.0,1048.0,116.0,1161.0
2024-12-18,Solomon Islands,Papua New Guinea,2.0,3.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,False,148.0,1049.0,172.0,963.0
2024-12-20,Thailand,Cambodia,3.0,2.0,ASEAN Championship,Bangkok,Thailand,False,97.0,1231.0,180.0,920.0
2024-12-20,Malaysia,Singapore,0.0,0.0,ASEAN Championship,Kuala Lumpur,Malaysia,False,132.0,1116.0,160.0,1012.0
2024-12-21,Kuwait,Oman,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,False,134.0,1109.0,80.0,1307.0
2024-12-21,Indonesia,Philippines,0.0,1.0,ASEAN Championship,Surakarta,Indonesia,False,127.0,1133.0,150.0,1047.0
2024-12-21,Vietnam,Myanmar,5.0,0.0,ASEAN Championship,Việt Trì,Vietnam,False,114.0,1165.0,169.0,981.0
2024-12-21,Qatar,United Arab Emirates,1.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True,48.0,1475.0,63.0,1386.0
2024-12-21,Solomon Islands,Fiji,1.0,3.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,False,147.0,1051.0,148.0,1048.0
2024-12-21,Vanuatu,Papua New Guinea,1.0,2.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,True,164.0,994.0,172.0,964.0
2024-12-22,Iraq,Yemen,1.0,0.0,Gulf Cup,Sulaibikhat,Kuwait,True,56.0,1443.0,158.0,1018.0
2024-12-22,Saudi Arabia,Bahrain,2.0,3.0,Gulf Cup,Kuwait City,Kuwait,True,59.0,1407.0,81.0,1306.0
2024-12-24,Oman,Qatar,2.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True,80.0,1307.0,48.0,1475.0
2024-12-24,Kuwait,United Arab Emirates,2.0,1.0,Gulf Cup,Kuwait City,Kuwait,False,134.0,1109.0,63.0,1386.0
2024-12-25,Yemen,Saudi Arabia,2.0,3.0,Gulf Cup,Sulaibikhat,Kuwait,True,158.0,1018.0,59.0,1407.0
2024-12-25,Bahrain,Iraq,2.0,0.0,Gulf Cup,Kuwait City,Kuwait,True,81.0,1306.0,56.0,1443.0
2024-12-26,Singapore,Vietnam,0.0,2.0,ASEAN Championship,Singapore,Singapore,False,160.0,1012.0,114.0,1165.0
2024-12-27,Philippines,Thailand,2.0,1.0,ASEAN Championship,Manila,Philippines,False,150.0,1047.0,97.0,1231.0
2024-12-27,Kuwait,Qatar,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,False,134.0,1109.0,48.0,1475.0
2024-12-27,United Arab Emirates,Oman,1.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True,63.0,1386.0,80.0,1307.0
2024-12-28,Iraq,Saudi Arabia,1.0,3.0,Gulf Cup,Kuwait City,Kuwait,True,56.0,1443.0,59.0,1407.0
2024-12-28,Bahrain,Yemen,1.0,2.0,Gulf Cup,Sulaibikhat,Kuwait,True,81.0,1306.0,158.0,1018.0
2024-12-29,Vietnam,Singapore,3.0,1.0,ASEAN Championship,Việt Trì,Vietnam,False,114.0,1165.0,160.0,1012.0
2024-12-30,Thailand,Philippines,3.0,1.0,ASEAN Championship,Bangkok,Thailand,False,97.0,1231.0,150.0,1047.0
2024-12-31,Oman,Saudi Arabia,2.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True,80.0,1307.0,59.0,1407.0
2024-12-31,Kuwait,Bahrain,0.0,1.0,Gulf Cup,Kuwait City,Kuwait,False,134.0,1109.0,81.0,1306.0
2025-01-02,Vietnam,Thailand,2.0,1.0,ASEAN Championship,Việt Trì,Vietnam,False,114.0,1165.0,97.0,1231.0
2025-01-04,Oman,Bahrain,1.0,2.0,Gulf Cup,Kuwait City,Kuwait,True,80.0,1307.0,81.0,1306.0
2025-01-04,Burkina Faso,Kenya,1.0,1.0,Mapinduzi Cup,Gombani,Zanzibar,True,66.0,1374.0,108.0,1190.0
2025-01-05,Thailand,Vietnam,2.0,3.0,ASEAN Championship,Bangkok,Thailand,False,97.0,1231.0,114.0,1165.0
2025-01-07,Tanzania,Kenya,0.0,2.0,Mapinduzi Cup,Gombani,Zanzibar,True,106.0,1199.0,108.0,1190.0
2025-01-09,Tanzania,Burkina Faso,0.0,2.0,Mapinduzi Cup,Gombani,Zanzibar,True,106.0,1199.0,66.0,1374.0
2025-01-18,United States,Venezuela,3.0,1.0,Friendly,Fort Lauderdale,United States,False,16.0,1645.0,47.0,1476.0
2025-01-22,United States,Costa Rica,3.0,0.0,Friendly,Orlando,United States,False,16.0,1645.0,54.0,1455.0
2025-01-22,Uzbekistan,Jordan,0.0,0.0,Friendly,Doha,Qatar,True,58.0,1425.0,64.0,1376.0
2025-02-07,Jamaica,Trinidad and Tobago,1.0,0.0,Friendly,Montego Bay,Jamaica,False,62.0,1391.0,102.0,1215.0
2025-02-08,Chile,Panama,6.0,1.0,Friendly,Santiago,Chile,False,50.0,1469.0,36.0,1504.0
2025-02-10,Jamaica,Trinidad and Tobago,1.0,1.0,Friendly,Kingston,Jamaica,False,62.0,1391.0,102.0,1215.0
2025-02-13,Oman,Sudan,0.0,0.0,Friendly,Muscat,Oman,False,80.0,1307.0,113.0,1165.0
2025-03-09,Saint Vincent and the Grenadines,Grenada,1.0,1.0,Friendly,Kingston,Saint Vincent and the Grenadines,False,173.0,962.0,174.0,955.0
