home_team,away_team,target,rank_dif,goals_dif,goals_dif_l5,goals_suf_dif,goals_suf_dif_l5,goals_per_ranking_dif,dif_rank_agst,dif_rank_agst_l5,dif_points_rank,dif_points_rank_l5,is_friendly
Slovakia,Northern Ireland,0,-23.0,0.1875,-0.3999999999999999,-0.34375,-0.4,0.0027754029716624967,-0.46875,23.60000000000001,0.039257606443474716,0.050522844272844265,0
Finland,Malta,1,-94.0,0.5740740740740742,0.0,-0.30000000000000004,-1.6,0.010065676647755976,-15.63333333333334,-36.599999999999994,0.006681075120561092,0.017529245602267915,0
Croatia,Faroe Islands,0,-116.0,1.1175115207373274,0.8,-0.44700460829493094,-0.39999999999999997,0.025473032825185853,-33.84447004608295,-5.599999999999994,0.10787292380619867,0.006599432202668749,0
Gibraltar,Montenegro,1,119.0,-0.7500000000000001,-0.6000000000000001,1.0714285714285714,-0.8,-0.011046444766909327,17.785714285714292,3.200000000000003,-0.011960966070387614,-0.004901960784313725,0
Uzbekistan,Egypt,0,23.0,-0.28557874762808355,0.20000000000000018,0.09013282732447825,0.8,0.002813483579396984,-27.88709677419355,-74.6,0.007161134783429734,0.009882021629632743,0
Tunisia,Jordan,0,-23.0,-0.5053763440860215,0.6000000000000001,-0.6501240694789082,-0.6,-0.007924737371029418,12.009098428453271,18.400000000000006,0.0015530915315164623,0.007953140403318784,1
Oman,Sudan,0,-40.0,0.45192307692307687,0.39999999999999997,0.28525641025641024,0.19999999999999996,0.005980626248688796,-10.006410256410263,-16.599999999999994,0.0028381751518815872,0.008116273376188102,1
Lesotho,Malawi,1,16.0,-0.26,-0.7999999999999999,0.30000000000000004,0.8,-0.0025688325311225557,-1.0466666666666669,-12.799999999999997,-0.0019860368283334887,-0.006847330692322204,1
Greece,Scotland,0,10.0,0.4412442396313363,0.0,-0.5230414746543779,1.6,0.0017106124470520553,11.896313364055302,-39.39999999999999,0.02445685956724459,-0.02639181526269044,0
Libya,Mauritania,0,1.0,0.5525,0.7999999999999999,-0.11624999999999996,0.19999999999999996,0.003628599778607522,21.042500000000004,14.399999999999991,-0.0012002692670795272,0.002345519889849417,1
Kuwait,Tanzania,0,28.0,0.6351351351351351,0.4,0.4584942084942084,1.0000000000000002,0.006411196658923805,8.199806949806941,10.399999999999999,0.000656471412907797,-0.0013736263736263735,1
Brazil,Senegal,0,-11.0,-0.32358870967741926,-1.1999999999999997,0.6915322580645162,0.20000000000000007,0.03156118884152148,-63.01915322580645,-45.8,0.010295615467020333,-0.12518218002963677,1
Russia,Chile,1,-26.0,1.5894736842105261,1.6,-0.6403508771929826,-0.7999999999999999,0.004793240602105307,42.373684210526314,22.799999999999997,0.008671221325225468,0.02989102373367871,1
Mexico,Uruguay,1,-1.0,0.03191489361702127,-0.6000000000000001,0.3660826032540676,1.4000000000000001,-0.0026350683293605466,5.3010012515644505,-49.800000000000004,-0.1394978945173994,0.020396784503464785,1
South Africa,Zambia,0,-28.0,0.1541353383458648,1.2000000000000002,-0.24624060150375948,-1.4000000000000001,0.0009871840608229685,4.3270676691729335,29.799999999999997,0.012893034869162007,0.010607763726863065,1
United States,Paraguay,0,-23.0,1.0595238095238098,0.6,0.0625,0.19999999999999996,0.010720862761086643,19.24107142857143,-1.6000000000000014,-0.12169616492190544,0.03481542090520419,1
Slovenia,Kosovo,1,-33.0,-0.10437710437710446,-0.5999999999999999,-0.16498316498316512,0.0,0.0017252633002158603,-11.491582491582491,-1.7999999999999972,0.028757333987519056,-0.01972345251097787,0
Colombia,New Zealand,0,-72.0,-0.40666666666666695,2.1999999999999997,-0.15444444444444438,-0.8,0.030206830206830196,-51.07666666666666,5.0,0.20111442996110704,0.264833623599402,1
Guinea,Liberia,0,-58.0,0.5007680491551458,0.19999999999999996,-0.6666666666666667,-0.8,0.004174346377231651,6.9600614439324175,25.200000000000003,0.010619316625241855,0.007019733575970877,1
Denmark,Belarus,1,-83.0,0.8526785714285714,2.8,-0.8392857142857142,-3.5999999999999996,0.0182498917621128,-18.33035714285714,37.0,0.048363378489117065,0.04483573872935575,0
Switzerland,Sweden,0,-23.0,-0.12316715542521983,1.4000000000000001,-0.324535679374389,-2.0,0.005951157775415387,-15.898338220918873,-9.199999999999996,0.022736459037257403,0.05789912280701755,0
Turkey,Bulgaria,0,-65.0,1.1450216450216448,2.4,-0.33658008658008653,-1.7999999999999998,0.030856141383914217,-22.71103896103896,20.6,0.04950717204355505,0.024755497478408234,0
Kazakhstan,Belgium,1,107.0,-0.959051724137931,-3.0,0.9525862068965518,0.8,-0.024832918843880804,24.59482758620689,-13.400000000000006,-0.040613188730830765,-0.045952813067150634,0
Bahamas,British Virgin Islands,1,-5.0,0.1875,0.19999999999999996,2.0803571428571432,3.0,0.0018237328872793418,-17.196428571428584,1.4000000000000057,-0.0019817562002150332,-0.0042397137745974955,0
Cyprus,Austria,1,101.0,-1.1785714285714286,-1.7999999999999998,1.3392857142857144,0.9999999999999999,-0.021765518786882793,20.92857142857143,-54.599999999999994,-0.056264422846625625,-0.008971583496412265,0
Bosnia and Herzegovina,Romania,0,28.0,-0.4085648148148149,1.4,1.0138888888888888,0.19999999999999996,-0.0012642696348311236,-17.78356481481481,22.80000000000001,-0.016428517244320463,-0.029298443221110623,0
Liechtenstein,Wales,1,172.0,-1.1785714285714286,-1.0,1.4285714285714286,1.8000000000000003,-0.017256333220002636,20.89285714285714,30.0,-0.039432741907210384,-0.005263157894736842,0
Georgia,Spain,1,69.0,-0.7788018433179724,-2.0,0.5944700460829494,1.6,-0.03307882106737642,17.591705069124423,-12.199999999999996,-0.15322926578942217,-0.06381614661368423,0
Barbados,Aruba,1,-19.0,0.23571428571428577,0.19999999999999996,0.48571428571428577,-0.7999999999999998,0.0005680954042423768,17.092857142857127,27.400000000000006,-0.0006969186227296096,-0.002520142900577684,0
Cayman Islands,Anguilla,0,-14.0,0.1071428571428571,-0.20000000000000007,-0.16666666666666652,-1.4000000000000001,0.0007559198542805095,-5.535714285714278,5.0,0.001971934632599523,0.0013473900762969002,0
Saint Vincent and the Grenadines,Saint Lucia,0,7.0,0.7749999999999999,2.4,-0.3416666666666668,-2.4000000000000004,0.005252010276633311,-1.5583333333333371,28.599999999999994,0.0009505382529907246,0.006647351230553248,0
Azerbaijan,France,1,120.0,-1.4500000000000002,-2.2,1.3499999999999996,2.0,-0.040275225611499044,22.35714285714286,-24.200000000000003,-0.1335405482028522,-0.05325635809506778,0
Hungary,Republic of Ireland,1,-25.0,0.34375,0.6000000000000001,0.0021551724137931494,0.3999999999999999,0.0055443983571425055,1.729525862068968,4.399999999999999,-0.006557571451775615,-0.07616059379217274,0
Ukraine,Iceland,0,-47.0,-0.21875,-1.0,-0.1875,0.40000000000000013,-0.0006795821776986663,-6.5,9.600000000000001,0.001728357611031739,-0.0952099195195505,0
Portugal,Armenia,0,-99.0,1.4167487684729065,1.8000000000000003,-1.1083743842364533,-0.8,0.031228647742095786,-18.57536945812808,20.4,0.07467569056955585,0.026217873752754535,0
Italy,Norway,1,-20.0,-0.7199582027168234,-0.8000000000000003,0.17763845350052243,0.4,-0.00016661901763833503,-19.477533960292583,10.0,0.07315886892145029,0.0016424421591378566,0
Moldova,Israel,1,78.0,-0.4285714285714285,-1.0,0.17857142857142838,1.4,-0.010507014908479087,21.928571428571423,-11.000000000000007,-0.03505476711598439,-0.0037155793129033015,0
Albania,England,1,57.0,-0.9363799283154124,-1.7999999999999998,0.22311827956989239,0.4,-0.02175098333951239,20.15681003584229,39.0,-0.049852882753455736,-0.025037016880459825,0
Serbia,Latvia,0,-103.0,0.5980603448275862,0.4,-0.7618534482758621,0.0,0.014464573559019724,-25.86853448275862,8.400000000000006,0.041820005999685474,0.0036014895415851867,0
Nigeria,DR Congo,1,-19.0,0.26262626262626254,0.5999999999999999,0.3257575757575757,-0.20000000000000007,0.0026670061715916397,0.8560606060605949,5.799999999999997,-0.0014625965972906163,0.00162740658092932,0
Qatar,Zimbabwe,1,-77.0,0.9586466165413533,1.2,0.3421052631578947,0.6000000000000001,0.012081847121672162,-6.269423558897245,-17.0,0.016690575004370815,0.011915868105286182,1
Comoros,Namibia,0,-4.0,0.5666666666666668,0.20000000000000007,0.04444444444444429,-0.8,0.0045706399722573255,12.714814814814815,-7.3999999999999915,-0.00034921648760619095,0.007499488098993353,1
Mozambique,Chad,1,-77.0,0.7727272727272727,-0.19999999999999996,-0.2727272727272727,-0.8000000000000003,0.008002901730278487,-3.924242424242422,9.400000000000006,0.008713497946774057,0.004797940123941694,1
Madagascar,Equatorial Guinea,0,7.0,0.15659340659340648,1.2000000000000002,0.1291208791208791,0.19999999999999996,0.000715714711372991,7.692307692307693,7.200000000000003,-0.005442804711340317,0.008231580194266761,1
Finland,Andorra,0,-100.0,0.8186874304783094,0.0,-0.04671857619577291,0.3999999999999999,0.012348491221026279,-17.220244716351502,5.199999999999989,0.009867618293428075,0.0010907754325826316,1
Bahrain,Somalia,1,-112.0,0.7509652509652509,0.4,-0.8996138996138996,-0.8000000000000003,0.009226294747647096,-15.97876447876449,-25.200000000000003,0.016420434383262576,0.0037735849056603774,1
Northern Ireland,Luxembourg,0,-28.0,0.5517241379310345,1.0,-0.5172413793103448,-1.2,0.007090327059791844,5.379310344827587,2.8000000000000043,0.009037746253515618,0.02080745341614907,0
Germany,Slovakia,0,-36.0,0.5186147186147185,0.8,0.34978354978354986,0.19999999999999996,0.045304234447818656,-40.827705627705626,10.0,0.10707590789076159,-0.05891445340201977,0
Malta,Poland,1,133.0,-0.9241071428571429,-0.40000000000000013,0.6785714285714286,1.4,-0.015235728339176614,15.28125,39.0,-0.04713002588096594,-0.06937818318673072,0
Czech Republic,Gibraltar,0,-156.0,1.4396551724137931,0.8,-1.6616379310344827,-1.2000000000000002,0.018105967259285337,-9.16379310344827,8.400000000000006,0.028978336829041537,0.03626140338004745,0
Montenegro,Croatia,1,70.0,-0.8685344827586208,-1.4000000000000001,0.8114224137931034,2.1999999999999997,-0.019710862976866673,19.56357758620689,1.4000000000000057,-0.09857307065771827,-0.018958965047579754,0
Cape Verde,Egypt,1,39.0,-0.64375,0.6000000000000001,0.25535714285714284,0.19999999999999996,-0.005403809846682605,-6.698214285714286,-13.400000000000006,0.0008866650553259262,0.01522925998477258,0
Vanuatu,Fiji,0,7.0,-0.6586956521739131,0.0,0.6239130434782612,-0.6000000000000001,-0.004248335668493593,-3.2304347826086826,12.0,-0.003061142115377039,-0.0038838791330485676,0
Netherlands,Lithuania,0,-140.0,1.6354679802955663,1.8,-0.3684729064039409,-0.8,0.0357644589228099,-30.786206896551732,18.0,0.05863912146208728,0.02397239896391432,0
Mali,Jordan,0,-13.0,0.08362068965517233,0.40000000000000013,-0.7232758620689654,-1.0,-0.004034112698300816,24.919827586206893,32.80000000000001,-0.0010455482217874568,0.004651965792679234,1
Japan,Bolivia,0,-57.0,2.204044117647059,0.9999999999999999,-1.130514705882353,-0.40000000000000013,0.021337706752500518,33.74080882352941,1.6000000000000014,0.009561433300434484,-0.0006682204826261584,0
Benin,Burkina Faso,1,29.0,-0.4228571428571428,-1.4000000000000001,0.18285714285714283,0.4,-0.0032722269075413906,-8.028571428571425,-30.80000000000001,-0.0003536581737512076,-0.009628057897246595,1
Kenya,Senegal,1,91.0,-0.63986013986014,-0.9999999999999998,0.6689976689976689,0.5999999999999999,-0.009550696455636437,21.011655011655023,46.19999999999999,-0.06472313577029183,-0.013694637658808278,1
Oman,Ivory Coast,1,37.0,-0.6714285714285713,-1.4000000000000001,0.3928571428571429,1.0,-0.005169263586660124,-12.40357142857144,-37.8,-0.012161000959594291,-0.0043818174604408275,1
Saudi Arabia,Algeria,1,23.0,-1.07109634551495,-0.8000000000000003,0.2179401993355482,0.20000000000000007,-0.006490888730530385,-26.07441860465117,-61.19999999999999,-0.006621332044258195,0.015464584254623825,1
Kuwait,Gambia,1,18.0,-0.5394736842105263,-2.0,-0.1469298245614037,1.4000000000000001,-0.005314129248676393,-2.7938596491228083,-48.599999999999994,-0.0008632532295262552,-0.007218711121103513,1
Cyprus,Estonia,1,-5.0,0.3157327586206897,1.0,0.0506465517241379,-1.2000000000000002,0.0010616338991175783,20.258620689655174,-0.5999999999999943,0.0007293705835751535,0.00733205898179918,1
Morocco,Uganda,0,-71.0,1.0230769230769232,0.0,-0.7923076923076923,-0.6,0.012730111684289336,-15.543589743589749,-33.20000000000002,0.11510553209012252,0.014514219359823069,1
Angola,Zambia,0,2.0,-0.17911877394636022,0.6,-0.29789272030651337,-1.0000000000000002,-0.0017420611058493046,-1.1628352490421463,35.60000000000001,-0.0009956296108711397,0.0028863693543345285,1
Guinea,Niger,1,-28.0,0.4755434782608696,0.8,-0.4225543478260869,-1.2000000000000002,0.002534979627419826,16.972826086956516,46.2,0.007088432621386354,0.005919593394791813,1
Maldives,Philippines,1,32.0,-0.3472222222222223,-1.9999999999999998,0.06944444444444442,-0.20000000000000018,-0.00444886142274915,40.14583333333333,9.200000000000017,-0.00455071206629285,-0.007730714984028682,0
Brunei,Lebanon,1,75.0,-0.5941176470588235,-1.2000000000000002,1.7647058823529411,3.2,-0.00673145655579383,46.28431372549021,20.200000000000017,-0.00371264181696341,-0.009889232551230302,0
Yemen,Bhutan,0,-37.0,0.9442724458204333,2.4,-0.7956656346749225,-1.8,0.008090417971042195,-31.532507739938097,-2.200000000000017,0.004290830751253891,0.015583577056392996,0
Bangladesh,India,0,47.0,0.07512315270935965,0.9999999999999999,0.4125615763546797,0.6000000000000001,-0.0003770442643232152,19.605911330049267,11.200000000000017,-0.0005233277564336957,0.0012704338952821705,0
Hong Kong,Singapore,1,-7.0,0.4166666666666665,1.6,-0.5555555555555554,-0.20000000000000018,0.003284313211673986,-2.916666666666657,21.19999999999999,5.693050830682736e-06,0.002244995268979368,0
Sri Lanka,Thailand,1,97.0,-1.1120107962213226,-1.0,-0.3319838056680162,0.0,-0.011228928733014351,49.28475033738192,34.19999999999999,-0.007904485753261577,-0.0038347172172797615,0
Pakistan,Syria,1,112.0,-1.2537593984962405,-2.1999999999999997,1.1879699248120301,0.19999999999999996,-0.011936814678102267,20.563909774436098,-1.0,-0.010425305824925348,-0.0102148033126294,0
Malaysia,Nepal,0,-62.0,1.2365591397849465,2.2,-0.2747909199522103,-1.2000000000000002,0.011017181513555224,-23.36559139784947,-9.800000000000011,0.008505111214406887,0.019707254831099485,0
Canada,Venezuela,0,-22.0,0.36791630340017445,0.0,-0.2528334786399302,-2.1999999999999997,0.0009170801708824547,11.563208369659982,16.8,-0.026324762252809344,0.031935106268205844,1
Chile,Peru,0,7.0,0.6774193548387097,0.4,0.032258064516129226,-0.19999999999999996,0.01479958622815766,3.29032258064516,1.7999999999999972,-0.0008007372638653837,0.03,1
Timor-Leste,Tajikistan,1,95.0,-0.49867374005305043,-1.4,1.3315649867374004,1.7999999999999998,-0.005378002055882628,29.30769230769232,-40.0,-0.005945001436017029,-0.01108947269424154,0
Colombia,Australia,0,-12.0,-0.033129904097645824,1.8,0.13339145597210122,0.0,0.029892473118279573,-41.486486486486484,-1.4000000000000057,0.17969738359116083,0.04063299061365308,1
Lesotho,Malawi,1,16.0,-0.2456575682382135,-0.9999999999999999,0.29776674937965275,0.8,-0.002330668575746729,-1.8126550868486362,-18.599999999999994,-0.0018696656378842328,-0.008286622807017545,1
Brazil,Tunisia,1,-36.0,0.4375,0.19999999999999973,0.46875,0.20000000000000007,0.04045092771124551,-62.5625,-66.0,0.06763414224375189,0.0429629183233565,1
Trinidad and Tobago,Bermuda,1,-68.0,-0.10341463414634133,0.6,-1.0634146341463415,-3.4000000000000004,0.003714398613939634,-37.50243902439024,12.799999999999997,0.01229759725331415,0.011284073883253089,0
Romania,San Marino,0,-163.0,1.1619644723093,1.0,-1.9571577847439916,-3.0,0.013652383707518877,-11.316614420062692,-5.0,0.028542185166307826,0.032681381118881116,0
Spain,Turkey,1,-25.0,0.9558823529411764,0.7999999999999998,-0.6078431372549019,-2.0,0.02626962205444431,-3.6699346405228823,4.200000000000003,0.12379577065263403,0.022387877462504327,0
Belarus,Greece,1,55.0,-0.9655172413793104,-1.2,0.7586206896551723,1.0,-0.017790536606909844,12.137931034482754,-10.0,-0.05400789410235846,-0.011975040694519804,0
Scotland,Denmark,0,18.0,-0.31912878787878785,-0.9999999999999998,0.5909090909090909,0.4,-0.0014267148102035596,-8.245265151515149,-4.599999999999994,-0.01770913144069492,-0.005872305572248285,0
Sweden,Slovenia,1,-11.0,0.7352941176470589,0.19999999999999996,0.4963235294117647,0.8000000000000003,0.009108525861955995,5.154411764705884,6.0,-0.02631067125151105,-0.01685905980429307,0
United States,Uruguay,0,1.0,0.46122448979591835,0.19999999999999996,0.4040816326530613,0.8,0.005166039069450033,6.069387755102042,-36.199999999999996,-0.134039315212588,0.03559540263996725,1
Iraq,United Arab Emirates,0,-10.0,-0.0584795321637428,-0.6000000000000001,0.14181286549707595,-0.6,-0.00030661604885067265,-1.757309941520461,25.200000000000003,0.003096221408352893,-0.0031551517129460825,0
Bulgaria,Georgia,0,21.0,-1.2543103448275863,-1.0,0.2963362068965518,1.0,-0.023488359981250977,8.607758620689651,-3.3999999999999986,-0.022589492469087973,-0.007142857142857143,0
Haiti,Nicaragua,0,-45.0,0.42307692307692313,0.5999999999999999,-0.01139601139601143,-0.8,0.004055387547235372,-2.008547008546998,8.799999999999997,0.004802524909730106,0.011534090909090904,0
Mexico,Paraguay,1,-25.0,0.6379310344827587,-0.20000000000000007,-0.013649425287356465,0.19999999999999996,0.0026223257565790373,18.95474137931034,-6.600000000000001,-0.11715103898491888,0.009314994647744677,1
South Korea,Ghana,0,-51.0,0.6688804554079697,0.0,-0.1850094876660341,0.7999999999999999,0.014916438187256601,-26.288425047438338,-69.19999999999999,0.022825791188507187,0.057241600188968615,1
Austria,Bosnia and Herzegovina,1,-51.0,0.9924242424242422,-0.20000000000000018,-1.0086580086580086,-0.7999999999999999,0.015304497312274085,-2.5335497835497875,2.6000000000000085,0.04501589745536834,-0.00012208194480048049,0
Kosovo,Switzerland,1,67.0,-0.5420168067226891,-1.6,0.006302521008403561,0.6000000000000001,-0.01667259166693599,19.529411764705884,-17.199999999999996,-0.024005496447213538,-0.0008614284189174745,0
Wales,North Macedonia,0,-31.0,0.06896551724137923,-0.5999999999999999,-0.0344827586206895,1.0,0.003137016436249168,-11.034482758620683,-33.599999999999994,0.007296325564917709,-0.02289916139172869,0
Saint Kitts and Nevis,Belize,1,-30.0,0.2727272727272727,1.0,0.19191919191919182,0.19999999999999973,0.0015462255507072645,4.676767676767696,60.0,0.0018125271884680055,-4.180796209411449e-05,0
Antigua and Barbuda,Guyana,1,7.0,-1.3194444444444442,-2.0,0.9027777777777779,-0.6000000000000001,-0.010213905434900708,27.02777777777777,18.0,-0.007941067860316838,-0.010392003130189661,0
